Unnamed: 0;f__;f__Acetobacteraceae;f__Acidobacteriaceae;f__Actinomycetaceae;f__Aerococcaceae;f__Aeromonadaceae;f__Alcaligenaceae;f__Alicyclobacillaceae;f__Anaeroplasmataceae;f__Aquificaceae;f__BS11;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Beijerinckiaceae;f__Bifidobacteriaceae;f__Brachyspiraceae;f__Bradyrhizobiaceae;f__Brevibacteriaceae;f__Brucellaceae;f__Burkholderiaceae;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Caulobacteraceae;f__Cerasicoccaceae;f__Chitinophagaceae;f__Christensenellaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Cytophagaceae;f__Dehalobacteriaceae;f__Deinococcaceae;f__Dermabacteraceae;f__Desulfovibrionaceae;f__Dethiosulfovibrionaceae;f__Dietziaceae;f__Ellin6075;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Erythrobacteraceae;f__EtOH8;f__Eubacteriaceae;f__F16;f__Flavobacteriaceae;f__Fusobacteriaceae;f__Gemellaceae;f__Geodermatophilaceae;f__Gordoniaceae;f__Halanaerobiaceae;f__Halomonadaceae;f__Helicobacteraceae;f__Hyphomicrobiaceae;f__Iamiaceae;f__Intrasporangiaceae;f__Kineosporiaceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Listeriaceae;f__Methylobacteriaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Neisseriaceae;f__Nitrospiraceae;f__Nocardiaceae;f__Nocardioidaceae;f__Odoribacteraceae;f__Oxalobacteraceae;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Phyllobacteriaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Propionibacteriaceae;f__Pseudomonadaceae;f__Pseudonocardiaceae;f__RF16;f__Rhizobiaceae;f__Rhodobacteraceae;f__Rhodocyclaceae;f__Rhodospirillaceae;f__Rikenellaceae;f__Rs-045;f__Ruminococcaceae;f__S24-7;f__Shewanellaceae;f__Sinobacteraceae;f__Sphingobacteriaceae;f__Sphingomonadaceae;f__Spirochaetaceae;f__Sporichthyaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Succinivibrionaceae;f__Synergistaceae;f__Tissierellaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthobacteraceae;f__Xanthomonadaceae;f__mitochondria
HMP2_J79984_1_ST_T0_B0_0120_ZSQNUZ5-06_B86HB;0.04962443487237905;0.0;0.0;0.0;0.0;0.0;0.0659641878181624;0.0;0.0;0.0;0.0;0.0;0.4711829411555302;0.017656900786728845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017799295147912143;0.0037022533907657257;0.0;0.00423623224520309;0.0;0.0;0.0;0.0;0.0;0.00039158449325406714;0.0;0.0;0.0;0.0;0.0;0.0006407746253248371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10131358798191592;3.5598590295824286e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0004627816738457157;0.0;0.0;0.0;0.0;0.0;0.008080879997152113;0.0;0.0;0.0;0.00014239436118329714;0.0;0.0;0.0;0.0;0.041080773201381225;0.00010679577088747286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04385746324445552;0.0;0.18361752874586165;3.5598590295824286e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00074757039621231;0.0;0.0;0.0;0.0;0.005161795592894521;0.0017799295147912142;0.0;0.0;0.0;0.0;0.0
HMP2_J45145_1_ST_T0_B0_0120_ZOZOW1T-6027-2_APATM;0.08024130773222626;0.0;0.0;0.0;0.0;0.0;0.01907109496626881;0.0;0.0;0.0;0.0;0.0;0.2639465490399585;0.0036325895173845357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007135443694862481;0.005384016606123508;0.0;0.00233523611831863;0.00019460300985988584;0.0;0.00012973533990659055;0.0;0.0;0.0003892060197197717;0.0003243383497664764;0.0;0.0;0.00019460300985988584;0.0;0.002854177477944992;0.0;0.0002594706798131811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006486766995329528;0.0;0.0;0.0;0.0;0.0;0.0;0.18844058121432278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012973533990659055;0.0;0.0;0.0;0.0;0.0;0.00454073689673067;0.0002594706798131811;0.0;0.020822522055007783;0.0;0.0003243383497664764;6.486766995329527e-05;0.0;0.0;0.029449922158796056;6.486766995329527e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023417228853139595;0.0;0.33296574987026467;0.0003892060197197717;0.0;0.0;0.0;0.0;0.0;0.0;6.486766995329527e-05;0.0;0.0;0.0;0.0;0.00019460300985988584;0.00908147379346134;0.001167618059159315;0.001881162428645563;0.0;0.0;0.0;0.0
HMP2_J79912_1_ST_T0_B0_0120_ZN3TBJM-10_B64B9;0.15003154574132493;0.0;0.0;0.0;0.0;0.0;0.003974763406940063;0.0;0.0;0.0;0.0;0.0;0.4031545741324921;0.010725552050473186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.309148264984228e-05;0.0022712933753943217;0.0;0.005110410094637224;0.0;0.0;0.0;0.0;0.0;0.00012618296529968455;0.0;0.0;0.0;0.0;0.0;0.007697160883280757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.309148264984228e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.16082018927444794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007570977917981072;0.0;0.0;0.0;0.0;0.0;0.00138801261829653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02252365930599369;0.01053627760252366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03167192429022082;0.0;0.176403785488959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005678233438485804;0.0;0.0;0.0;0.0;0.008138801261829653;0.003974763406940063;0.0;0.0;0.0;0.0;0.0
HMP2_J80035_1_ST_T0_B0_0120_ZKVR426-2024_B86HB;0.14356426034124659;0.0;0.0;0.0;0.0;0.0;0.0006793873866878894;0.0;0.0;0.0;0.0;0.0;0.2746083816992449;0.07620785371819011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000524098841159229;0.0016693518644330997;0.0;0.0036104586835413554;0.0;0.0;0.0;0.0;0.0;0.00032998815924840344;0.0;0.0;0.0;1.9411068191082556e-05;0.0;0.021002775782751323;0.0;0.00011646640914649534;0.0;0.0;0.0;1.9411068191082556e-05;0.0;0.0;0.0;0.00036881029563056854;0.0;0.0;0.0;0.0;0.0;0.0;0.15559912261971776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023293281829299067;0.0;0.0;0.0;0.0;0.0;0.0030281266378088785;0.0005629209775413941;0.0;0.0027369606149426403;0.0;9.705534095541277e-05;0.00015528854552866045;0.0;0.0;0.007220917367082711;0.0009317312731719627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06722052914571888;0.0;0.21940330376380612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001358774773375779;0.0;0.0;0.0;0.0;0.006172719684764252;0.013645980938331036;0.0001358774773375779;0.0;0.0;0.0;0.0
HMP2_J80014_1_ST_T0_B0_0120_ZSUQ08V-03_B86HB;0.041272202042158854;0.0;0.0;0.0001144066584675228;0.0;0.0;0.0653548036495724;0.0;0.0;0.0;0.0;0.0;0.1784743872093356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.72033292337614e-05;0.0;2.86016646168807e-05;0.0;0.0;0.0;0.0002574149815519263;0.004776477991019077;0.0;0.0053199096187398105;0.0;0.0;0.0;0.0;0.0;0.0005720332923376141;0.0;0.0;0.0;0.00028601664616880704;0.0;0.002688556473986786;0.0;0.0;0.0;0.0;0.0;2.86016646168807e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10882933386723108;0.007865457769642193;0.0;0.0;0.0;0.0;0.0;5.72033292337614e-05;0.0011154649200583475;0.0;0.0;0.0;0.0;0.0;0.0006864399508051368;0.0;0.0;0.0;0.0;0.0;0.00037182164001944916;0.0;0.0;0.11821067986156794;2.86016646168807e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024340016588965476;0.0;0.2224637473900981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002087921517032291;0.0;0.0;0.0;0.0006578382861882561;0.21359723135886508;0.0004576266338700912;0.0;0.0;0.0;0.0;0.0
HMP2_J28633_1_ST_T0_B0_0120_ZLZNCLZ-2014_AVTWA;0.12442502299908004;0.0;0.0;0.0;0.0;0.0;0.006669733210671573;0.0;0.0;0.0;0.0;0.0;0.5876264949402024;0.015409383624655014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022999080036798528;0.00022999080036798528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045998160073597056;0.0;0.0;0.0;0.0;0.0;0.0011499540018399263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09291628334866606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004139834406623735;0.0;0.0;0.0;0.0;0.0;0.00045998160073597056;0.0;0.0;0.015639374425023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011729530818767249;0.0;0.1313247470101196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007589696412143515;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J09115_1_ST_T0_B0_0120_ZLGD9M0-08_ADM3N;0.041221799275833255;0.0;0.0;0.0;0.0;0.0;0.0015318911893046142;0.0;0.0;0.0;0.0;0.0;0.5505059883019219;0.01694364497261164;0.0;0.00013926283539132856;0.006916720824435985;0.0;0.0;0.0;0.0;0.00037136756104354284;0.0;0.0;0.0;0.0;0.0;0.0006034722866957572;0.02516015226070003;0.0;0.0014854702441741714;0.0;0.0;0.0;0.0;0.0;0.00023210472565221427;0.0;0.0;0.0;0.0010676817380001857;0.0;0.007380930275740414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031102033237396715;0.0;0.0;0.0;0.0;0.0;0.0;0.12078729922941231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021353634760003714;0.0;4.6420945130442855e-05;0.0;0.0;0.0;0.0030637823786092283;0.0;0.0;0.00023210472565221427;0.0;0.0;0.0017639959149568286;0.0;0.0;0.022653421223656114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029152353541918113;0.0;0.13893788877541546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037136756104354284;0.0;0.0;0.0003249466159131;0.008680716739392814;0.0018568378052177142;0.0133228112524371;0.0;0.0;0.0;0.0;0.0
HMP2_J79856_1_ST_T0_B0_0120_ZL9BTWF-6012_B86HB;0.09846392280868402;0.0;0.0;0.0;0.0;0.0;0.010148858253446488;0.0;0.0;0.0;0.0;0.0;0.6089939881763302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.249859390818533e-05;0.0;0.00017498031471459462;0.0;0.0;0.0;0.0;0.0;0.00027496906598007727;0.0;0.0;0.0;0.0;0.0;0.00011248734517366796;0.0;0.0;0.0;0.0;0.0;0.14252146633503732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06430526565761352;1.249859390818533e-05;0.0;0.0;0.0;0.0;0.0;0.0;3.749578172455599e-05;0.0;0.0;0.0;0.0;0.0;0.001099876263920309;0.0;0.0;2.499718781637066e-05;0.0;0.0;0.0;0.0;0.0;0.051944156282418226;1.249859390818533e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007624142283993051;0.0;0.006311789923633591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.749578172455599e-05;0.0;0.0;0.0;7.499156344911198e-05;0.013460985639115599;0.0011998650151857917;0.0;0.0;0.0;0.0;1.249859390818533e-05
HMP2_J45337_1_ST_T0_B0_0120_ZL63I8R-06_APB4D;0.11485206238157702;0.0;0.0;4.858378273332362e-05;0.0;0.0;0.013263372686197348;0.0;0.0;0.0;0.0;0.0;0.3138026526745372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014575134819997084;0.0016032648301996793;0.0;0.02419472380119516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.716756546664723e-05;0.0;0.012340280814264198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2013797794296264;9.716756546664723e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007287567409998542;0.0;0.0;0.0;0.0;0.0;0.0013117621337997377;0.0;0.0;0.0;0.0;0.0003400864791332653;0.0;0.0;0.0;0.008550745761064956;0.00038867026186658894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976631200505272;0.0;0.1999222659476267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008745080891998251;0.0;0.0;0.0;0.0;0.026380994024194724;0.009862507894864694;4.858378273332362e-05;0.0;0.0;0.0;0.0
HMP2_J45568_1_ST_T0_B0_0120_ZLPZS0H-11_APA62;0.13952345150656412;0.0;0.0;0.0;0.0;0.0;2.8916777514313806e-05;0.0;0.0;0.0;0.0;0.0;0.022005667688392804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017350066508588284;0.0;0.0;0.0;0.0;0.01581747730032965;0.0;0.01049679023769591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05936614423688624;0.0;0.0;0.0;0.0;0.0;2.8916777514313806e-05;2.8916777514313806e-05;0.0;0.0;0.0007229194378578451;0.0;0.0;0.0;0.0;0.0;0.0;0.4110230755884564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.783355502862761e-05;0.0;0.0;0.0;0.0;0.0;5.783355502862761e-05;0.0;0.0;0.0;0.0;0.0;0.00014458388757156902;0.0;0.0;0.0010699207680296109;0.00011566711005725522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006940026603435314;0.0;0.3265860852466601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012723382106298075;0.0;0.0;0.00011566711005725522;0.0;0.010670290902781794;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45267_1_ST_T0_B0_0120_ZOZOW1T-6024A_APAJ2;0.0946969696969697;0.0;0.0;0.0;0.0;0.0;0.010586635586635586;0.0;0.0;0.0;0.0;0.0;0.31643356643356646;0.0028166278166278165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019425019425019425;0.0;0.0;0.0;0.0;0.0;0.0020396270396270395;0.001554001554001554;0.0;0.0008741258741258741;0.0;0.0;0.0;0.0;0.0;0.0013597513597513598;0.0033022533022533025;0.0;0.0;0.0004856254856254856;0.0;0.001456876456876457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002913752913752914;0.0;0.0;0.0;0.0;0.0;0.0;0.18123543123543123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019425019425019425;0.0;0.0;0.0;0.0;0.0;0.002913752913752914;0.0003885003885003885;0.0;0.016025641025641024;0.000777000777000777;0.0003885003885003885;9.712509712509713e-05;0.0;0.0;0.016996891996891996;0.0005827505827505828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012237762237762238;0.0;0.3126456876456876;0.010101010101010102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019425019425019425;0.0;0.0;0.0;0.0009712509712509713;0.007478632478632479;9.712509712509713e-05;0.0005827505827505828;0.0;0.0;0.0;0.0
HMP2_J79878_1_ST_T0_B0_0120_ZVBQY1N-6033_B86HB;0.05829952741416085;0.0;0.0;0.00012546526703191;0.0;0.0;0.06097611977750826;0.0;0.0;0.0;0.0;0.0;0.3958010957299987;0.00238384007360629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00033457404541842664;0.0010455438919325833;0.0;0.00978629082848898;0.0;0.0;0.0;0.0;0.0;0.00020910877838651668;0.0;0.0;0.0;0.00526954121534022;0.0;0.00213290953954247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12324871398101292;0.0;0.0;8.364351135460666e-05;0.0;0.0;0.0;0.0;0.00075279160219146;0.0;4.182175567730333e-05;0.0;0.0;0.0;0.004558571368826063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03253732591694199;0.12437790138430012;0.0;0.0;0.0;8.364351135460666e-05;0.0;0.0;0.0;0.0;0.028689724394630085;0.0;0.14344862197315042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00100372213625528;4.182175567730333e-05;0.0012964744259964032;0.0;0.0;0.0006691480908368533;0.0;0.0027184141190247165;0.0;0.0;0.0;8.364351135460666e-05
HMP2_J45591_1_ST_T0_B0_0120_ZN0JE53-09_APAJ2;0.15338422391857506;0.0;0.0;0.00010178117048346055;0.0;0.0;0.009872773536895675;0.0;0.0;0.0;0.0;0.0;0.05526717557251908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016895674300254453;0.0;0.02910941475826972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010178117048346055;0.0;0.04895674300254453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033587786259541984;0.0;0.0;0.0;0.0;0.0;0.0;0.4961832061068702;0.00010178117048346055;0.0;0.00010178117048346055;0.0;0.0;0.0;0.0;0.00010178117048346055;0.0;0.0;0.0;0.0;0.0;0.00010178117048346055;0.0;0.0;0.0002035623409669211;0.0;0.0;0.0003053435114503817;0.0;0.0;0.004681933842239186;0.0002035623409669211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002035623409669211;0.000916030534351145;0.0;0.1628498727735369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016284987277353689;0.0;0.0;0.0;0.013944020356234097;0.0013231552162849872;0.00010178117048346055;0.0;0.0;0.0;0.0;0.0
HMP2_J80012_1_ST_T0_B0_0120_ZKFV71L-2015_B86HB;0.07943118938537515;0.0;0.0;7.437377283274826e-05;0.0;0.0;0.0035699410959719163;0.0;0.0;0.0;0.0;0.0;0.17012256797762837;0.000342119355030642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9749509133099303e-05;0.0;0.0;0.0;0.0015469744749211638;0.030924614743856726;0.0;0.003763312905337062;0.0;0.0;1.4874754566549652e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01018920687808651;0.0;1.4874754566549652e-05;0.0;0.0;0.0;1.4874754566549652e-05;0.0;0.0;0.0;2.9749509133099303e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.332673885880883;2.9749509133099303e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00020824656393169514;0.0;0.0;0.0;0.0;0.0;0.0008032367465936812;0.00019337180936514548;0.0;0.0;1.4874754566549652e-05;0.00017849705479859582;0.0;0.0;0.0;0.01883143928125186;5.9499018266198606e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014086392574522521;0.0;0.2601445826143869;0.05295412625691676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011899803653239722;0.0;0.0;0.0;0.0;0.018310822871422622;0.00023799607306479442;0.0;0.0;0.0;0.0;1.4874754566549652e-05
HMP2_J28604_1_ST_T0_B0_0120_ZN3TBJM-2012_AWBGH;0.12882858678130038;0.0;0.0;0.0;0.0;0.0;0.006851155292853304;0.0;0.0;0.0;0.0;0.0;0.40012090274046214;0.003828586781300376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004030091348737238;0.003694250403009135;0.0;0.006918323481998926;0.0;0.0;0.0;0.0;0.0;0.00026867275658248256;0.0;0.0;0.0;0.0;0.0;0.004298764105319721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1324556689951639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026867275658248256;0.0;0.0;0.0;0.0;0.0;0.0006716818914562063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021896829661472328;0.0036270822138635144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012023105857066093;0.0;0.2665905427189683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.716818914562064e-05;0.0;0.0;0.0;0.0;0.004634605051047824;0.002552391187533584;0.0;0.0;0.0;0.0;0.0
HMP2_J45551_1_ST_T0_B0_0120_ZUL3S6O-6023_APA62;0.06428851430811447;0.0;0.0;2.8000224001792016e-05;0.0;0.0;0.008820070560564485;0.0;0.0;0.0;0.0;0.0;0.6072128577028616;0.038584308674469395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016800134401075207;0.0008680069440555524;0.0;0.0003080024640197122;0.0;0.0;0.0;0.0;0.0;0.00016800134401075207;0.0;0.0;0.0;0.0;0.0;0.0014560116480931847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04774038192305539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016800134401075207;0.0;0.0;0.0;0.0;0.0;0.0016240129921039367;0.0;0.0;0.006244049952399619;0.0;0.0;0.0005040040320322563;0.0;0.0;0.01097608780870247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044044352354818836;0.0;0.16111328890631124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005320042560340482;0.0;0.0;0.0;0.0001960015680125441;0.004956039648317186;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79885_1_ST_T0_B0_0120_ZY7IW45-09_B64B9;0.20240080026675558;0.0;0.0;0.00033344448149383126;0.0;0.0;0.0002778704012448594;0.0;0.0;0.0;0.0;0.0;0.1302656441035901;0.0019450928087140157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002778704012448594;0.0015560742469712125;0.0;0.039735467378014894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008836278759586529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39379793264421475;5.5574080248971876e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0002778704012448594;0.0;0.0;0.0;0.0;0.0;0.000444592641991775;0.0;0.0;0.0;0.0;5.5574080248971876e-05;0.0;0.0;0.0;0.008169389796598866;0.015616316549961097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008669556518839614;0.0;0.1687784817161276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00828053795709681;0.0;0.0;0.0;0.0;0.009614315883072135;0.0006113148827386907;0.0;0.0;0.0;0.0;0.0
HMP2_J04182_1_ST_T0_B0_0122_ZN0JE53-04_AAH7B;0.03899216469503764;0.0;0.0;0.0010754340144415425;3.0726686126901216e-05;0.0;0.042710093716392686;0.0;0.0;0.0;0.0;3.0726686126901216e-05;0.28505146719926255;0.00015363343063450608;0.0;0.0;0.0;0.00012290674450760486;0.0;0.0;0.0;0.0;0.0;0.0002765401751421109;3.0726686126901216e-05;0.0;0.0;0.00033799354739591335;0.06729144261791366;0.0006759870947918267;0.015301889691196804;6.145337225380243e-05;0.0;0.0;0.0;0.0;0.0044860961745275775;0.0;0.0;0.0;0.01493316945767399;0.0;0.08373021969580581;9.218005838070365e-05;0.0;0.0;0.0;0.0;0.0;0.0005530803502842218;0.0;0.0;0.0049777231525579965;0.0;0.0;0.00012290674450760486;0.0;0.0;0.0;0.2001229067445076;9.218005838070365e-05;0.0;0.0001843601167614073;0.0;0.0;0.0;0.00030726686126901216;0.0013519741895836534;0.0007067137809187279;0.0;0.0;0.0;0.0;0.0007374404670456292;0.00024581348901520973;0.0;0.0035335689045936395;0.0013519741895836534;0.0;0.02200030726686127;0.0;0.0;0.017145490858810876;0.018405284990013825;0.0005223536641573206;0.00033799354739591335;0.0;0.0;3.0726686126901216e-05;0.0;0.0;0.0;0.016008603472115534;0.0;0.11184513750192042;0.0;0.0;0.0;0.0;0.00015363343063450608;0.0;0.0;0.00012290674450760486;0.012597941312029497;0.0;0.0;0.00012290674450760486;0.002611768320786603;0.025687509602089414;0.002734675065294208;0.0;0.0;0.0;0.0;0.0
HMP2_J80094_1_ST_T0_B0_0120_ZMBVNFM-5011_B86HB;0.11907778842290695;0.0;0.0;3.0905213709552804e-05;0.0;0.0;0.005686559322557716;0.0;0.0;0.0;0.0;0.0;0.1919213771363229;0.0031523317983743857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012362085483821122;0.023549772846679234;0.0;0.011187687362858113;0.0;0.0;0.0;0.0;0.0;0.0011743981209630064;0.0;0.0;0.0;0.0;0.0;0.0031832370120839387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012980189758012176;0.0;0.0;0.0;0.0;0.0;0.0;0.21936520691040579;6.181042741910561e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0008962511975770313;0.0;0.0;0.0;0.0;0.0;0.00021633649596686962;0.001854312822573168;0.0;0.0;0.0;0.0;0.01653428933461075;0.0;0.0;0.0036468152177272306;3.0905213709552804e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015638038137033718;0.0;0.33652687208332044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00914794325802763;0.0;0.0;0.0;0.0011743981209630064;0.03445931328615137;0.0;0.0;0.0;0.0;0.0;6.181042741910561e-05
